,Client_ID,Numero_de_Productos_Ordenados,ID,Lista_de_Volumenes_de_Productos,Volumen_Total
17145,776897,1,[17481],[0.163511],0.163511
17146,637397,1,[34484],[0.0194],0.0194
17147,730075,1,[34357],[0.006624],0.006624
17148,81144,1,[35369],[0.02918044],0.02918044
17149,222369,1,[34296],[0.0009568],0.0009568
17150,698907,1,[17183],[0.000166],0.000166
17151,670871,1,[3005],[0.006222],0.006222
17152,647635,1,[44285],[0.0493],0.0493
17153,330105,1,[34392],[0.62437233],0.62437233
17154,681801,1,[48229],[0.00036575],0.00036575
17155,698595,1,[44970],[0.006222],0.006222
17156,706771,1,[34420],[0.06],0.06
17157,621414,1,[29747],[0.53],0.53
17158,681317,1,[29890],[0.0167579],0.0167579
17159,230287,1,[30222],[0.028782],0.028782
17160,750109,1,[34038],[0.04],0.04
17161,637790,1,[34482],[0.004039],0.004039
17162,216591,1,[20639],[0.05],0.05
17163,681476,1,[16974],[0.00093183],0.00093183
17164,216563,1,[35050],[0.0009568],0.0009568
17165,328230,1,[16960],[0.00359969],0.00359969
17166,598184,1,[34421],[0.006222],0.006222
17167,632571,1,[17154],[0.00015121],0.00015121
17168,671978,1,[23606],[0.0009568],0.0009568
17169,679387,1,[20750],[0.00066681],0.00066681
17170,718528,1,[36688],[0.00066681],0.00066681
17171,756753,1,[23675],[0.0009568],0.0009568
17172,810468,1,[30085],[0.00052],0.00052
17173,221537,1,[34387],[0.00434296],0.00434296
17174,601126,1,[47768],[0.134097],0.134097
17175,221986,1,[34090],[0.013735],0.013735
17176,813408,1,[35050],[0.0009568],0.0009568
17177,161150,1,[24335],[0.0001],0.0001
17178,123892,1,[23095],[0.001125],0.001125
17179,688045,1,[17481],[0.163511],0.163511
17180,741121,1,[34380],[0.0007308],0.0007308
17181,686676,1,[35370],[0.001125],0.001125
17182,633278,1,[47296],[0.001235],0.001235
17183,446196,1,[34324],[0.00108],0.00108
17184,301184,1,[23308],[0.001125],0.001125
17185,88778,1,[34559],[0.00093183],0.00093183
17186,736186,2,"[47340, 5895]","[0.0321, 0.0009568]",0.0330568
17187,766551,1,[48227],[0.002554],0.002554
17188,822804,1,[89],[0.020912],0.020912
17189,774716,1,[47645],[0.0001],0.0001
17190,681591,2,"[4129, 17166]","[0.001125, 0.06]",0.061125
17191,329244,1,[34302],[0.00391763],0.00391763
17192,576446,1,[6373],[0.001],0.001
17193,577861,1,[27633],[0.001252],0.001252
17194,799811,1,[34646],[0.07754],0.07754
17195,87366,1,[39532],[0.08],0.08
17196,697655,1,[17387],[0.0001],0.0001
17197,500765,1,[34112],[0.00056],0.00056
17198,780182,1,[35286],[0.0009568],0.0009568
17199,757529,1,[34778],[0.000104],0.000104
17200,634987,1,[24371],[0.001],0.001
17201,162457,1,[27614],[0.001],0.001
17202,693018,1,[27469],[0.006235],0.006235
17203,708256,1,[38179],[0.050449],0.050449
17204,684323,1,[47219],[1.276e-05],1.276e-05
17205,676849,1,[35098],[0.15],0.15
17206,809221,1,[17755],[1.276e-05],1.276e-05
17207,945202,1,[17223],[0.00053854],0.00053854
17208,760913,1,[35681],[0.050597],0.050597
17209,329194,1,[44048],[0.0009568],0.0009568
17210,384247,1,[47052],[0.008924],0.008924
17211,490538,1,[18535],[0.006904],0.006904
17212,574718,1,[37449],[0.014586],0.014586
17213,683297,1,[34433],[0.027193],0.027193
17214,786219,2,"[34437, 17147]","[0.01, 0.52040364]",0.53040364
17215,606416,1,[19622],[0.0009568],0.0009568
17216,590199,1,[13502],[0.007159],0.007159
17217,625107,1,[18144],[0.00105],0.00105
17218,162063,1,[23343],[0.0009568],0.0009568
17219,714665,1,[4129],[0.001125],0.001125
17220,221358,1,[18142],[0.178748],0.178748
17221,162415,1,[23627],[0.0015],0.0015
17222,811514,1,[35050],[0.0009568],0.0009568
17223,624312,1,[3196],[0.22048779],0.22048779
17224,501267,1,[23292],[0.00642],0.00642
17225,661346,1,[47212],[0.001826],0.001826
17226,697072,1,[34119],[0.0263],0.0263
17227,656041,1,[29351],[0.021026],0.021026
17228,421842,1,[14802],[0.001],0.001
17229,703202,1,[34301],[0.001252],0.001252
17230,760108,3,"[36102, 37583, 24335]","[0.00430529, 0.004511, 0.0001]",0.00891629
17231,446071,1,[38993],[0.001125],0.001125
17232,446798,1,[35116],[1.17908956],1.17908956
17233,641490,1,[37526],[0.02331],0.02331
17234,607365,1,[48617],[0.000322],0.000322
17235,723201,1,[23292],[0.00642],0.00642
17236,300221,1,[40391],[1.0488],1.0488
17237,385432,2,"[35191, 47297]","[0.00057134, 0.0144]",0.01497134
17238,745329,1,[41825],[0.0009568],0.0009568
17239,705302,1,[50336],[1e-08],1e-08
17240,421261,1,[18367],[0.00642],0.00642
17241,215999,1,[37527],[0.020121],0.020121
17242,681393,1,[24335],[0.0001],0.0001
17243,804280,1,[17223],[0.00053854],0.00053854
17244,750946,1,[45125],[0.016224],0.016224
17245,810470,1,[17678],[0.0009568],0.0009568
17246,619613,1,[24111],[0.017281],0.017281
17247,605252,1,[14087],[0.0009568],0.0009568
17248,624986,1,[37727],[0.0007308],0.0007308
17249,632207,1,[2935],[0.0070502],0.0070502
17250,785985,1,[17912],[0.000322],0.000322
17251,784980,1,[18726],[0.01842676],0.01842676
17252,625919,1,[34379],[0.0263],0.0263
17253,300624,2,"[17387, 17120]","[0.0001, 0.0001]",0.0002
17254,658369,1,[34109],[0.0035606],0.0035606
17255,297419,1,[40068],[0.001125],0.001125
17256,675562,1,[17387],[0.0001],0.0001
17257,621980,4,"[24371, 36065, 29496, 2926]","[0.001, 0.0070502, 0.000474, 0.00108]",0.0096042
17258,623781,1,[35294],[0.006185],0.006185
17259,703378,1,[17412],[0.01],0.01
17260,162776,1,[34230],[0.170623],0.170623
17261,730485,1,[17193],[0.9363],0.9363
17262,683208,1,[39599],[0.0035606],0.0035606
17263,216107,1,[17694],[1.29],1.29
17264,329718,1,[34324],[0.00108],0.00108
17265,420804,1,[39640],[0.002007],0.002007
17266,217950,1,[34308],[0.002554],0.002554
17267,192522,1,[32894],[0.0001],0.0001
17268,695844,1,[12892],[0.001],0.001
17269,486718,1,[35199],[0.00053854],0.00053854
17270,445692,1,[20328],[0.0455695],0.0455695
17271,82062,1,[14223],[0.00053854],0.00053854
17272,218092,1,[17387],[0.0001],0.0001
17273,577824,1,[47829],[0.003017],0.003017
17274,329979,1,[34112],[0.00056],0.00056
17275,629375,2,"[47287, 38184]","[0.001, 0.1728]",0.1738
17276,609115,1,[35440],[0.001],0.001
17277,297494,1,[35501],[0.0009568],0.0009568
17278,746839,1,[24371],[0.001],0.001
17279,215289,2,"[2348, 37584]","[0.008054, 1.555]",1.563054
17280,798642,1,[34369],[0.011231],0.011231
17281,731859,1,[35089],[0.01164375],0.01164375
17282,645217,2,"[35089, 40436]","[0.01164375, 0.000216]",0.011859749999999999
17283,606206,1,[47212],[0.001826],0.001826
17284,781315,1,[24114],[0.83],0.83
17285,713597,1,[37153],[9e-06],9e-06
17286,599379,1,[19556],[0.00050029],0.00050029
17287,222852,1,[34695],[0.00093183],0.00093183
17288,667825,1,[34482],[0.004039],0.004039
17289,330880,1,[5547],[0.006222],0.006222
17290,695877,1,[51233],[0.0009568],0.0009568
17291,448324,1,[48006],[0.000611],0.000611
17292,79337,1,[47259],[0.003772],0.003772
17293,641119,1,[35199],[0.00053854],0.00053854
17294,181147,1,[34581],[0.000715],0.000715
17295,643684,1,[18300],[0.01164375],0.01164375
17296,776285,1,[37645],[0.006222],0.006222
17297,830558,1,[11343],[0.343217],0.343217
17298,733635,1,[16938],[0.000852],0.000852
17299,703656,1,[19411],[0.00094812],0.00094812
17300,445200,1,[34038],[0.04],0.04
17301,776727,1,[33219],[0.001],0.001
17302,664520,2,"[34063, 19520]","[0.020121, 0.011231]",0.031352
17303,217006,1,[47016],[0.001125],0.001125
17304,791272,1,[34115],[0.000988],0.000988
17305,635654,1,[34369],[0.011231],0.011231
17306,799796,1,[48220],[0.001],0.001
17307,609704,1,[30014],[0.00058347],0.00058347
17308,330385,1,[39572],[0.02],0.02
17309,420923,1,[18164],[0.006222],0.006222
17310,300783,1,[20190],[0.461433],0.461433
17311,728193,1,[44799],[0.039855],0.039855
17312,707937,1,[34768],[0.000603],0.000603
17313,744839,1,[2097],[0.022503],0.022503
17314,753387,1,[2929],[0.0035158],0.0035158
17315,771532,1,[20231],[1.46035],1.46035
17316,776811,1,[38993],[0.001125],0.001125
17317,820034,1,[24338],[0.723],0.723
17318,811417,1,[41373],[0.03232226],0.03232226
17319,664535,1,[46817],[0.04576],0.04576
17320,598528,1,[34742],[0.006729],0.006729
17321,682592,1,[31338],[0.00039187],0.00039187
17322,447121,1,[37737],[3.4e-05],3.4e-05
17323,695332,1,[16974],[0.00093183],0.00093183
17324,447841,4,"[34568, 17771, 17165, 41792]","[0.54717, 0.060912, 0.0009568, 0.02016]",0.6291988
17325,676424,1,[35050],[0.0009568],0.0009568
17326,771406,1,[34137],[7.423e-05],7.423e-05
17327,798511,1,[35237],[0.00054],0.00054
17328,766546,1,[12368],[0.000611],0.000611
17329,681395,1,[47158],[0.001125],0.001125
17330,316113,1,[20599],[0.013735],0.013735
17331,696966,1,[24002],[0.00049945],0.00049945
17332,716237,1,[17491],[0.236],0.236
17333,802473,1,[33092],[1.181],1.181
17334,722558,1,[33597],[0.00029034],0.00029034
17335,229184,1,[27764],[0.076162],0.076162
17336,695915,1,[17723],[0.0702768],0.0702768
17337,679066,1,[34465],[0.05936],0.05936
17338,217871,1,[41913],[0.055245],0.055245
17339,709141,1,[40732],[0.0009323],0.0009323
17340,444938,1,[23405],[0.0066283],0.0066283
17341,677902,3,"[17120, 34415, 6212]","[0.0001, 0.028782, 0.006624]",0.035505999999999996
17342,650630,3,"[35043, 34028, 48161]","[0.005324, 0.0263, 0.001]",0.032624
17343,740705,1,[23624],[0.103],0.103
17344,691586,1,[31446],[0.00029],0.00029
17345,603185,1,[34488],[0.006222],0.006222
17346,115252,1,[34433],[0.027193],0.027193
17347,751575,1,[41645],[0.00056],0.00056
17348,104597,1,[34321],[0.0009568],0.0009568
17349,216478,1,[47158],[0.001125],0.001125
17350,191401,1,[48402],[0.655312],0.655312
17351,689134,1,[17434],[0.046322],0.046322
17352,660830,1,[309],[0.002554],0.002554
17353,681707,1,[17145],[0.001],0.001
17354,802065,1,[48249],[0.074915],0.074915
17355,586227,1,[5895],[0.0009568],0.0009568
17356,771983,1,[17207],[0.67973333],0.67973333
17357,216607,1,[24333],[1.46035],1.46035
17358,218386,1,[48381],[0.00024],0.00024
17359,672241,1,[20641],[0.000525],0.000525
17360,104556,1,[17207],[0.67973333],0.67973333
17361,946448,1,[47016],[0.001125],0.001125
17362,594922,1,[35089],[0.01164375],0.01164375
17363,181177,1,[18596],[1e-06],1e-06
17364,115118,1,[17446],[0.001125],0.001125
17365,702282,1,[48296],[0.036828],0.036828
17366,222191,1,[37614],[0.006157],0.006157
17367,630377,1,[43296],[0.001],0.001
17368,315331,1,[18367],[0.00642],0.00642
17369,945329,1,[43736],[0.001125],0.001125
17370,577275,1,[20587],[0.001],0.001
17371,314775,1,[34391],[0.00990201],0.00990201
17372,592786,1,[17466],[0.036214],0.036214
17373,769495,1,[24335],[0.0001],0.0001
17374,695853,1,[36045],[0.001],0.001
17375,672293,1,[48868],[0.00498],0.00498
17376,500391,1,[16947],[0.7637],0.7637
17377,777337,1,[35397],[0.055245],0.055245
17378,328379,1,[47949],[0.000504],0.000504
17379,163149,1,[34568],[0.54717],0.54717
17380,651166,1,[37151],[0.10494707],0.10494707
17381,500895,1,[38028],[0.00345244],0.00345244
17382,828805,1,[9516],[0.01],0.01
17383,315076,1,[18296],[0.02298751],0.02298751
17384,733873,1,[17836],[0.004623],0.004623
17385,827613,1,[6261],[0.0009568],0.0009568
17386,574213,1,[41407],[0.08151985],0.08151985
17387,620896,1,[34818],[0.00383189],0.00383189
17388,578359,1,[34560],[0.001617],0.001617
17389,446367,1,[39597],[0.0009568],0.0009568
17390,723372,1,[371],[0.07844938],0.07844938
17391,571463,1,[17431],[0.001826],0.001826
17392,740036,1,[17092],[0.0009568],0.0009568
17393,762409,1,[12948],[1e-06],1e-06
17394,515107,1,[18164],[0.006222],0.006222
17395,689854,1,[34568],[0.54717],0.54717
17396,724556,1,[34384],[0.000792],0.000792
17397,652943,1,[18251],[0.02464],0.02464
17398,226825,1,[23669],[0.061],0.061
17399,719461,1,[48404],[0.0001],0.0001
17400,216900,1,[8377],[0.57174],0.57174
17401,713304,1,[47162],[0.01123219],0.01123219
17402,628230,1,[17387],[0.0001],0.0001
17403,500625,1,[43849],[0.54717],0.54717
17404,421825,1,[24277],[0.00052848],0.00052848
17405,633734,2,"[39305, 34061]","[0.027193, 0.072]",0.09919299999999999
17406,683193,1,[23933],[0.03121867],0.03121867
17407,776266,1,[47287],[0.001],0.001
17408,668273,2,"[28820, 48227]","[1e-06, 0.002554]",0.002555
17409,694889,1,[2867],[0.00054],0.00054
17410,430365,1,[44312],[0.001],0.001
17411,181702,1,[34301],[0.001252],0.001252
17412,88145,1,[18299],[0.0070502],0.0070502
17413,682084,1,[16922],[0.013735],0.013735
17414,595878,1,[12735],[0.39166253],0.39166253
17415,798739,1,[20315],[0.0009568],0.0009568
17416,683183,1,[28021],[0.001],0.001
17417,651824,1,[23699],[0.05936],0.05936
17418,690677,1,[36633],[0.110264],0.110264
17419,229228,1,[48396],[0.43168],0.43168
17420,631429,1,[24035],[0.00056],0.00056
17421,639922,1,[47297],[0.0144],0.0144
17422,161899,1,[40436],[0.000216],0.000216
17423,673824,1,[24466],[0.3],0.3
17424,769005,1,[35440],[0.001],0.001
17425,628674,1,[24323],[0.21735],0.21735
17426,502211,1,[27557],[0.0170786],0.0170786
17427,653555,1,[34560],[0.001617],0.001617
17428,689412,1,[34568],[0.54717],0.54717
17429,705836,1,[45539],[0.001],0.001
17430,590075,1,[18501],[0.0009568],0.0009568
17431,421032,1,[47353],[0.00214414],0.00214414
17432,818402,1,[35622],[0.0009568],0.0009568
17433,732186,1,[14627],[0.163],0.163
17434,724100,1,[34081],[0.000266],0.000266
17435,650184,1,[16964],[0.003434],0.003434
17436,420131,1,[37583],[0.004511],0.004511
17437,750542,1,[28199],[0.1202],0.1202
17438,315438,3,"[34063, 17259, 35116]","[0.020121, 0.001125, 1.17908956]",1.20033556
17439,701279,1,[48215],[0.93684575],0.93684575
17440,112683,1,[23683],[0.006904],0.006904
17441,328482,1,[46284],[0.00345244],0.00345244
17442,748108,1,[17482],[0.178748],0.178748
17443,682825,1,[35952],[0.001],0.001
17444,296795,1,[34324],[0.00108],0.00108
17445,87291,1,[20086],[0.0009539],0.0009539
17446,222049,1,[16972],[0.000603],0.000603
17447,716919,1,[37153],[9e-06],9e-06
17448,699126,1,[2614],[1.46035],1.46035
17449,628678,1,[35038],[1.29],1.29
17450,666886,1,[18164],[0.006222],0.006222
17451,641894,1,[27270],[0.000676],0.000676
17452,807648,1,[35693],[0.384],0.384
17453,577538,1,[17513],[0.0001],0.0001
17454,329584,1,[36022],[0.06],0.06
17455,610598,1,[16981],[0.07246864],0.07246864
17456,330553,1,[24116],[0.071824],0.071824
17457,674503,1,[47949],[0.000504],0.000504
17458,682588,1,[17841],[0.62437233],0.62437233
17459,682649,1,[17415],[0.001617],0.001617
17460,444995,2,"[43740, 47117]","[0.006904, 0.00362]",0.010524
17461,781226,1,[17259],[0.001125],0.001125
17462,665773,1,[25228],[0.005537],0.005537
17463,698143,1,[35400],[0.071824],0.071824
17464,229046,2,"[17461, 47162]","[0.0072, 0.01123219]",0.01843219
17465,445970,1,[34484],[0.0194],0.0194
17466,739709,1,[46537],[0.0009568],0.0009568
17467,765993,1,[19737],[0.001826],0.001826
17468,764064,1,[34372],[0.091557],0.091557
17469,446377,1,[34560],[0.001617],0.001617
17470,768723,1,[34095],[0.00345244],0.00345244
17471,422340,1,[34816],[0.000792],0.000792
17472,762516,1,[17497],[0.00863],0.00863
17473,772723,1,[30222],[0.028782],0.028782
17474,600224,1,[36017],[0.001],0.001
17475,809915,1,[34420],[0.06],0.06
17476,161622,2,"[23841, 37266]","[0.006222, 0.0035606]",0.0097826
17477,695780,2,"[20639, 38746]","[0.05, 0.45724]",0.50724
17478,694694,1,[17223],[0.00053854],0.00053854
17479,221615,1,[23681],[0.163],0.163
17480,642946,1,[46848],[0.0009568],0.0009568
17481,445642,1,[43813],[1.376],1.376
17482,297428,1,[20317],[0.134097],0.134097
17483,222583,1,[41643],[0.0768],0.0768
17484,115528,1,[37526],[0.02331],0.02331
17485,682925,1,[36022],[0.06],0.06
17486,723811,1,[24330],[0.24423917],0.24423917
17487,590831,2,"[17302, 20672]","[0.01153, 0.014321]",0.025851
17488,829998,1,[34415],[0.028782],0.028782
17489,447923,1,[40340],[0.000603],0.000603
17490,420616,1,[17223],[0.00053854],0.00053854
17491,673157,1,[17529],[0.001],0.001
17492,578388,1,[34568],[0.54717],0.54717
17493,500752,1,[44251],[0.003434],0.003434
17494,728884,1,[24376],[0.001125],0.001125
17495,624719,1,[17235],[0.00058347],0.00058347
17496,597170,1,[38187],[0.10649221],0.10649221
17497,763203,1,[24333],[1.46035],1.46035
17498,581802,1,[46865],[0.001617],0.001617
17499,732298,1,[24333],[1.46035],1.46035
17500,707164,1,[18701],[0.050449],0.050449
17501,738129,1,[163],[0.28052],0.28052
17502,123732,1,[35952],[0.001],0.001
17503,680890,1,[46774],[0.0003],0.0003
17504,500335,1,[35036],[0.00126],0.00126
17505,808405,1,[40288],[0.01440517],0.01440517
17506,777678,1,[47786],[0.0590337],0.0590337
17507,685049,1,[39163],[0.001],0.001
17508,421353,1,[4527],[0.178748],0.178748
17509,712179,1,[34277],[0.18921641],0.18921641
17510,229205,1,[17037],[0.0033827],0.0033827
17511,680177,1,[18659],[0.018925],0.018925
17512,158863,1,[17808],[0.103],0.103
17513,769522,1,[37188],[0.01],0.01
17514,216506,1,[35050],[0.0009568],0.0009568
17515,649733,1,[44471],[0.000106],0.000106
17516,580924,1,[34415],[0.028782],0.028782
17517,161306,1,[20190],[0.461433],0.461433
17518,447495,1,[26831],[0.00449],0.00449
17519,778135,1,[34266],[0.24861992],0.24861992
17520,87419,1,[19493],[0.48],0.48
17521,445158,1,[46894],[0.0009568],0.0009568
17522,445378,1,[47755],[0.000121],0.000121
17523,602358,1,[47786],[0.0590337],0.0590337
17524,779475,1,[44970],[0.006222],0.006222
17525,315442,1,[16974],[0.00093183],0.00093183
17526,704964,1,[17735],[0.0009568],0.0009568
17527,666583,1,[41647],[0.0010862],0.0010862
17528,665230,1,[14588],[0.0702768],0.0702768
17529,695531,1,[37583],[0.004511],0.004511
17530,645192,1,[34280],[0.30705],0.30705
17531,624459,1,[24338],[0.723],0.723
17532,716483,1,[35237],[0.00054],0.00054
17533,729039,1,[39390],[0.01105962],0.01105962
17534,300893,1,[29365],[0.000603],0.000603
17535,577040,1,[5443],[0.03312],0.03312
17536,662637,1,[35183],[0.0459841],0.0459841
17537,766496,1,[37449],[0.014586],0.014586
17538,444999,1,[12452],[1.96],1.96
17539,587951,1,[37051],[0.141674],0.141674
17540,603957,4,"[34327, 34695, 37583, 34437]","[0.00108, 0.00093183, 0.004511, 0.01]",0.016522830000000002
17541,98212,1,[17128],[0.00035347],0.00035347
17542,744692,1,[23259],[0.21735],0.21735
17543,384600,1,[17140],[6.135e-05],6.135e-05
17544,724129,1,[24035],[0.00056],0.00056
17545,762489,1,[47993],[0.01781848],0.01781848
17546,104773,2,"[49730, 34111]","[0.001826, 0.006222]",0.008048
17547,98115,1,[34249],[0.028782],0.028782
17548,216747,1,[17887],[0.0009568],0.0009568
17549,314683,1,[39537],[0.00054],0.00054
17550,329505,1,[36104],[0.023],0.023
17551,719025,2,"[35693, 34742]","[0.384, 0.006729]",0.390729
17552,665503,1,[34355],[0.7637],0.7637
17553,633082,1,[17533],[0.10494707],0.10494707
17554,222477,1,[46952],[0.0009568],0.0009568
17555,682703,1,[13325],[0.0009568],0.0009568
17556,744696,1,[47810],[0.0009568],0.0009568
17557,695937,1,[34455],[0.025238],0.025238
17558,500369,1,[47340],[0.0321],0.0321
17559,421122,1,[29351],[0.021026],0.021026
17560,638809,1,[41915],[0.001841],0.001841
17561,627897,1,[35302],[0.000605],0.000605
17562,215492,1,[21454],[0.00345244],0.00345244
17563,756564,1,[17166],[0.06],0.06
17564,702141,1,[17435],[0.0001],0.0001
17565,446185,1,[14627],[0.163],0.163
17566,215660,1,[34379],[0.0263],0.0263
17567,445248,1,[17244],[0.011129],0.011129
17568,191155,2,"[35369, 48022]","[0.02918044, 0.39166253]",0.42084297
17569,697732,1,[37537],[0.03121867],0.03121867
17570,642055,1,[47292],[0.0114272],0.0114272
17571,691978,1,[35365],[0.223125],0.223125
17572,539007,2,"[14835, 37484]","[0.0170786, 0.109]",0.12607859999999999
17573,597850,1,[17694],[1.29],1.29
17574,758745,1,[16983],[0.031977],0.031977
17575,602404,1,[3233],[0.014749],0.014749
17576,88187,1,[34455],[0.025238],0.025238
17577,613942,1,[1931],[0.0493],0.0493
17578,747044,1,[17841],[0.62437233],0.62437233
17579,730569,1,[17466],[0.036214],0.036214
17580,446194,1,[1913],[0.02987],0.02987
17581,680655,1,[17665],[0.00042],0.00042
17582,112034,1,[47259],[0.003772],0.003772
17583,539605,1,[46865],[0.001617],0.001617
17584,654730,1,[35221],[7.423e-05],7.423e-05
17585,501065,1,[2558],[0.0009568],0.0009568
17586,830643,1,[37153],[9e-06],9e-06
17587,448047,1,[47287],[0.001],0.001
17588,609891,1,[44296],[0.00345244],0.00345244
17589,584680,1,[20282],[0.056515],0.056515
17590,681067,1,[16933],[0.000266],0.000266
17591,430700,1,[44048],[0.0009568],0.0009568
17592,758853,1,[47786],[0.0590337],0.0590337
17593,744280,1,[34581],[0.000715],0.000715
17594,785530,1,[47829],[0.003017],0.003017
17595,711063,1,[4723],[0.0009568],0.0009568
17596,300537,1,[24337],[6.135e-05],6.135e-05
17597,702836,1,[35217],[0.229875],0.229875
17598,703326,1,[48227],[0.002554],0.002554
17599,787330,1,[17841],[0.62437233],0.62437233
17600,330576,1,[17235],[0.00058347],0.00058347
17601,81535,1,[47786],[0.0590337],0.0590337
17602,680791,1,[37114],[0.004361],0.004361
17603,672190,1,[49796],[0.001372],0.001372
17604,115407,1,[47783],[3.4e-05],3.4e-05
17605,664764,1,[17218],[0.001125],0.001125
17606,696142,1,[46865],[0.001617],0.001617
17607,524925,1,[41645],[0.00056],0.00056
17608,757912,1,[17662],[0.000603],0.000603
17609,82332,1,[19520],[0.011231],0.011231
17610,681140,1,[34742],[0.006729],0.006729
17611,686730,2,"[19812, 23997]","[0.028782, 0.00033585]",0.029117849999999997
17612,745789,1,[14255],[0.009683],0.009683
17613,765172,1,[34379],[0.0263],0.0263
17614,629903,1,[35333],[0.006493],0.006493
17615,148821,1,[34683],[0.000729],0.000729
17616,802959,1,[12984],[0.00430529],0.00430529
17617,761276,1,[47019],[0.00296],0.00296
17618,626438,2,"[34568, 34274]","[0.54717, 0.031977]",0.5791470000000001
17619,500885,1,[23676],[0.001899],0.001899
17620,161095,1,[35617],[0.9363],0.9363
17621,329969,1,[17193],[0.9363],0.9363
17622,690355,1,[3189],[0.006222],0.006222
17623,694318,1,[38032],[0.000611],0.000611
17624,216154,1,[14192],[0.18921641],0.18921641
17625,681889,1,[17387],[0.0001],0.0001
17626,493324,1,[34302],[0.00391763],0.00391763
17627,160441,1,[24035],[0.00056],0.00056
17628,230232,1,[34028],[0.0263],0.0263
17629,499889,1,[17193],[0.9363],0.9363
17630,468712,1,[17254],[2.053],2.053
17631,648049,1,[17420],[0.002975],0.002975
17632,161911,1,[1285],[0.00105],0.00105
17633,681765,1,[17244],[0.011129],0.011129
17634,602252,1,[23723],[0.050597],0.050597
17635,539636,1,[24356],[0.00449],0.00449
17636,2978,1,[37583],[0.004511],0.004511
17637,664122,1,[16940],[0.02070027],0.02070027
17638,722852,1,[36000],[0.405535],0.405535
17639,314957,1,[30],[0.002975],0.002975
17640,638731,1,[35184],[0.050449],0.050449
17641,385643,1,[4117],[1.46259],1.46259
17642,652865,1,[24335],[0.0001],0.0001
17643,778854,1,[17387],[0.0001],0.0001
17644,749918,1,[39504],[0.003365],0.003365
17645,642303,1,[46145],[0.43168],0.43168
17646,384620,1,[17175],[0.0001],0.0001
17647,681503,1,[34755],[0.24885],0.24885
17648,315645,1,[46705],[0.014047],0.014047
17649,497117,1,[8367],[0.000611],0.000611
17650,162957,1,[35025],[0.074915],0.074915
17651,576849,1,[37177],[0.006222],0.006222
17652,218110,1,[37330],[0.014848],0.014848
17653,162566,1,[24415],[0.070148],0.070148
17654,669535,1,[23683],[0.006904],0.006904
17655,811018,1,[20243],[0.000646],0.000646
17656,697409,1,[43849],[0.54717],0.54717
17657,420597,1,[30213],[0.071824],0.071824
17658,444031,1,[8360],[0.0009568],0.0009568
17659,500009,1,[848],[0.011129],0.011129
17660,787716,1,[34089],[0.00863],0.00863
17661,654262,1,[16923],[0.001125],0.001125
17662,782680,1,[17259],[0.001125],0.001125
17663,786333,1,[40377],[0.001],0.001
17664,792721,1,[17155],[0.001],0.001
17665,82010,3,"[38993, 23290, 48431]","[0.001125, 0.526842, 0.000611]",0.5285780000000001
17666,633271,1,[17459],[1.99605],1.99605
17667,329424,1,[17750],[0.006222],0.006222
17668,105053,1,[17391],[0.000601],0.000601
17669,629516,1,[51155],[0.007159],0.007159
17670,792179,1,[23534],[0.031977],0.031977
17671,421598,1,[33840],[0.0009568],0.0009568
17672,87863,1,[1970],[0.116989],0.116989
17673,733951,1,[41373],[0.03232226],0.03232226
17674,160678,2,"[34436, 34433]","[0.217191, 0.027193]",0.244384
17675,329202,1,[17474],[0.00712],0.00712
17676,714788,1,[20314],[0.002205],0.002205
17677,217752,1,[4789],[0.0035158],0.0035158
17678,786718,1,[19668],[0.025238],0.025238
17679,229883,1,[35967],[0.0009568],0.0009568
17680,707475,1,[45454],[0.013128],0.013128
17681,215906,1,[37945],[0.0009568],0.0009568
17682,82192,1,[33092],[1.181],1.181
17683,683798,1,[40788],[0.0112],0.0112
17684,215782,1,[24415],[0.070148],0.070148
17685,700811,1,[20361],[0.08],0.08
17686,773255,1,[17709],[0.00345244],0.00345244
17687,229337,1,[24330],[0.24423917],0.24423917
17688,162588,1,[40765],[0.00642],0.00642
17689,696505,2,"[18023, 39640]","[0.06, 0.002007]",0.062007
17690,123721,1,[16955],[1.276e-05],1.276e-05
17691,750906,1,[52984],[0.001],0.001
17692,726527,1,[47212],[0.001826],0.001826
17693,772548,1,[17787],[0.020121],0.020121
17694,215730,1,[44817],[0.0045],0.0045
17695,215719,2,"[37582, 18143]","[0.02145, 0.0009568]",0.0224068
17696,729392,2,"[17120, 17422]","[0.0001, 0.000646]",0.000746
17697,750802,2,"[34324, 17529]","[0.00108, 0.001]",0.0020800000000000003
17698,631072,1,[23290],[0.526842],0.526842
17699,723252,1,[12366],[0.01842676],0.01842676
17700,667595,1,[35105],[0.055],0.055
17701,421399,1,[37153],[9e-06],9e-06
17702,607646,1,[47212],[0.001826],0.001826
17703,82000,1,[2378],[0.02980757],0.02980757
17704,625482,1,[14511],[0.00094812],0.00094812
17705,625192,1,[36102],[0.00430529],0.00430529
17706,217681,1,[17841],[0.62437233],0.62437233
17707,609259,1,[19668],[0.025238],0.025238
17708,621701,1,[34632],[0.00052922],0.00052922
17709,681781,1,[34100],[0.0009568],0.0009568
17710,695031,1,[37216],[1.99605],1.99605
17711,218035,2,"[20291, 35038]","[0.093329, 1.29]",1.383329
17712,815772,1,[17262],[0.001],0.001
17713,229539,1,[47224],[0.4502],0.4502
17714,420541,1,[2852],[0.21],0.21
